block,date,med_leverage,lev_qoq
North America,1996 Q1,1.1600729612228848,0.0010922822440009305
North America,1996 Q2,1.1673593401193307,0.0072863788964459
North America,1996 Q3,1.172279983709907,0.004920643590576312
North America,1996 Q4,1.1598387357358386,-0.012441247974068537
North America,1997 Q1,1.1688930965782305,0.009054360842391973
North America,1997 Q2,1.1742485529245836,0.005355456346353149
North America,1997 Q3,1.1765682098934436,0.002319656968860051
North America,1997 Q4,1.1647673572883264,-0.011800852605117207
North America,1998 Q1,1.1707531137615994,0.00598575647327293
North America,1998 Q2,1.1844827832308005,0.013729669469201067
North America,1998 Q3,1.1996896210533465,0.01520683782254606
North America,1998 Q4,1.2045311016714182,0.0048414806180717695
North America,1999 Q1,1.205174263103749,6.431614323305634e-4
North America,1999 Q2,1.1921897537372503,-0.012984509366498531
North America,1999 Q3,1.211536934325514,0.01934718058826379
North America,1999 Q4,1.2110075900509525,-5.293442745616384e-4
North America,2000 Q1,1.1993230799721846,-0.011684510078768029
North America,2000 Q2,1.2201460994546403,0.020823019482455796
North America,2000 Q3,1.2066446136078806,-0.013501485846759698
North America,2000 Q4,1.2068996115914503,2.5499798356987124e-4
North America,2001 Q1,1.192465160292629,-0.014434451298821371
North America,2001 Q2,1.1805265983755517,-0.011938561917077317
North America,2001 Q3,1.1791924329147836,-0.0013341654607681441
North America,2001 Q4,1.1578997703173781,-0.021292662597405476
North America,2002 Q1,1.1397275359108598,-0.018172234406518273
North America,2002 Q2,1.1387644656638765,-9.630702469834995e-4
North America,2002 Q3,1.1446543516044434,0.005889885940566941
North America,2002 Q4,1.1295663202662771,-0.015088031338166163
North America,2003 Q1,1.1393179168322236,0.009751596565946374
North America,2003 Q2,1.1048129836744451,-0.03450493315777842
North America,2003 Q3,1.116629864206772,0.011816880532326934
North America,2003 Q4,1.120689418940771,0.0040595547339991045
North America,2004 Q1,1.1016079020890959,-0.019081516851675195
North America,2004 Q2,1.099162235574874,-0.002445666514221956
North America,2004 Q3,1.1040402317568705,0.0048779961819965245
North America,2004 Q4,1.112419123134129,0.008378891377258446
North America,2005 Q1,1.0982679410026908,-0.014151182131438234
North America,2005 Q2,1.1053231851814074,0.007055244178716558
North America,2005 Q3,1.115902860843415,0.010579675662007682
North America,2005 Q4,1.1260107865840585,0.010107925740643564
North America,2006 Q1,1.1251481023334364,-8.626842506221366e-4
North America,2006 Q2,1.1389869667192671,0.013838864385830763
North America,2006 Q3,1.1356177184015683,-0.003369248317698803
North America,2006 Q4,1.1327726227743342,-0.0028450956272341177
North America,2007 Q1,1.1303205219490207,-0.0024521008253136634
North America,2007 Q2,1.1457802782574418,0.015459756308421113
North America,2007 Q3,1.1380940539588535,-0.007686224298588118
North America,2007 Q4,1.1380695301394819,-2.452381937156911e-5
North America,2008 Q1,1.1291500875025875,-0.008919442636894592
North America,2008 Q2,1.1181957478833748,-0.010954339619212494
North America,2008 Q3,1.1109397630211424,-0.007255984862232612
North America,2008 Q4,1.0848430400004414,-0.02609672302070093
North America,2009 Q1,1.0705424590621309,-0.014300580938310548
North America,2009 Q2,1.0437590708731188,-0.026783388189011992
North America,2009 Q3,1.0193718063406907,-0.024387264532428232
North America,2009 Q4,1.003471915781439,-0.015899890559251728
North America,2010 Q1,1.0203109152963825,0.016838999514943553
North America,2010 Q2,1.0098423271602108,-0.01046858813617152
North America,2010 Q3,0.9895786499695777,-0.02026367719063321
North America,2010 Q4,0.984912171152438,-0.004666478817139663
North America,2011 Q1,0.9780720914274448,-0.0068400797249932865
North America,2011 Q2,0.9670983295253239,-0.010973761902120738
North America,2011 Q3,0.9618351502013847,-0.005263179323939382
North America,2011 Q4,1.0593428161034142,0.09750766590202947
North America,2012 Q1,1.0667247322875557,0.007381916184141635
North America,2012 Q2,1.0530767838522572,-0.01364794843529854
North America,2012 Q3,1.0585261879441985,0.005449404091941279
North America,2012 Q4,1.0453354579498948,-0.013190729994303707
North America,2013 Q1,1.0370180432507525,-0.008317414699142212
North America,2013 Q2,1.0408900827276732,0.00387203947692083
North America,2013 Q3,1.0323674172916963,-0.008522665435977073
North America,2013 Q4,1.0166219820651732,-0.015745435226523163
North America,2014 Q1,1.0133560625667686,-0.003265919498404435
